省份名,城市名,医院名,医院Url
山东,临沂,苍山县中医医院,https://www.haodf.com/hospital/DE4rO-XCoLUXyUoOljbt3pIpm0.htm
山东,临沂,费县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luwmy2UmjKyFWg66K2nYytQ.htm
山东,烟台,烟台市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmiqopWkcw-2p57V.htm
山东,烟台,蓬莱市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUX-aaXx47TZMZ31t.htm
山东,烟台,烟台市牟平区中医医院,https://www.haodf.com/hospital/DE4rO-XCoLUmCppakhlkqINLVW.htm
山东,烟台,龙口市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXhnWfLxYzKn52sdVLS0n.htm
山东,烟台,海阳市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXCIXGp3W-SkLd-scFHPW.htm
山东,烟台,莱阳市中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0jpUYhB8Tbn52sdVLS0n.htm
山东,烟台,莱州市中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZYJOEjcxkG51SHSYhq37w.htm
山东,烟台,招远市中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmKaYC3usFmiZLC3b3s8R.htm
山东,烟台,栖霞市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhYiqUnLiYJDj-p35r6Dll.htm
山东,菏泽,菏泽市中医院,https://www.haodf.com/hospital/DE4roiYGYZwEyrPBM4FM2b44i.htm
山东,菏泽,巨野县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxq22m0TUy35vjf.htm
山东,菏泽,曹县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxqppWkcw-2p57V.htm
山东,菏泽,郓城县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0Ja0JcfK3Bf3o2p0zvkj.htm
山东,菏泽,菏泽市牡丹区中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRGRxmNJINWg66K2nYytQ.htm
山东,菏泽,单县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYj2pNJuvQhmqEELeHuif.htm
山东,菏泽,鄄城县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0jUbnRiWkxa9sDMfNCrT.htm
山东,泰安,泰安市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXCIMyrPeWduCBgU.htm
山东,泰安,肥城中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXi22U0lPR5qqdfm.htm
山东,泰安,新泰市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZLgHeZmnTOqa9sDMfNCrT.htm
山东,泰安,泰安市中医二院,https://www.haodf.com/hospital/DE4rO-XCoLUXCnEReRtJXK298J.htm
山东,淄博,淄博市中医院,https://www.haodf.com/hospital/DE4roiYGYZwEJpc2dcByMhc7g.htm
山东,淄博,张店区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXxEXKIUyPNTs3BGmMGOc.htm
山东,淄博,高青县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmQb7rbP8ws7CIoXi9Fjh.htm
山东,淄博,博山区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRglgXC8cVnj-p35r6Dll.htm
山东,淄博,沂源县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnksfJcTK38V2YMZWydg7.htm
山东,聊城,聊城市中医医院,https://www.haodf.com/hospital/DE4rO-XCoLUXKoNHcTieBvzKOb.htm
山东,聊城,聊城市东昌府区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luwmxomx5vSNlf3o2p0zvkj.htm
山东,聊城,阳谷县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGWyoOYK654hmqEELeHuif.htm
山东,聊城,莘县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGY-pELvmfYMV2YMZWydg7.htm
山东,聊城,临清市中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luwmj74PZ1YCewBFNKaEMw4.htm
山东,聊城,茌平县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnksfJcggnbn52sdVLS0n.htm
山东,德州,临邑中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmCqoOljbt3pIpm0.htm
山东,德州,德州市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZLSRFHcKQDakLd-scFHPW.htm
山东,德州,宁津县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXCqalDay9-bvK9uwpomO.htm
山东,德州,夏津县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGNKaMFR-Rw68YSpIkSXQi.htm
山东,德州,乐陵市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXj17tPQrVFGoqUr.htm
山东,德州,平原县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhEyrs74wlgrbvK9uwpomO.htm
山东,德州,禹城市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYGmkeZ5nmmiZLC3b3s8R.htm
山东,德州,陵城区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0haYGU3YkhmqEELeHuif.htm
山东,枣庄,滕州市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZLwkw0K4U1PTs3BGmMGOc.htm
山东,枣庄,枣庄市中医医院,https://www.haodf.com/hospital/DE4rO-XCoLUX-oOnjfh42XHZ0l.htm
山东,枣庄,薛城区人民医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZRfRvK2cpOccyq6vJdZnb.htm
山东,枣庄,台儿庄区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhWCpmQcgJPLPECdSRGpar.htm
山东,滨州,邹平市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXHr58VWVmvC3uh7.htm
山东,滨州,滨州市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0KpYk8JOrYZEIRi.htm
山东,滨州,阳信县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0CnMSYk4uWg66K2nYytQ.htm
山东,滨州,惠民县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXCqaRGqR-ug66K2nYytQ.htm
山东,滨州,博兴县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYC2oWg5NQwWIyvz8Kq1V.htm
山东,威海,威海市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0-qnIQgjgKEL-rP.htm
山东,威海,荣成市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwNKakD-DZaqa9sDMfNCrT.htm
山东,威海,乳山市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMCENezfZ294z9ZEju-cx.htm
山东,东营,广饶县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUm-OXYw1mnSzFYx4.htm
山东,东营,河口区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0JOOLvmDNYwBFNKaEMw4.htm
山东,日照,日照市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0xINyrPeWduCBgU.htm
山东,日照,莒县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXJUooRinOCoXXJe.htm
山东,莱芜,济南市中西医结合医院,https://www.haodf.com/hospital/DE4rO-XCoLU0JOImi88QpNK6eR.htm
山西,太原,山西省中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXhElCObWl99uMTa.htm
山西,太原,太原市中医医院,https://www.haodf.com/hospital/DE4rO-XCoLUm-123Urabz6vEQg.htm
山西,太原,山西省针灸研究所,https://www.haodf.com/hospital/DE4r0Fy0C9LuwWxXleJFDWReozGolC54J.htm
山西,太原,清徐县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXy5qr3BsBNTs3BGmMGOc.htm
山西,长治,长治市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0jOpOljbt3pIpm0.htm
山西,长治,长治市中医研究所附属医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwRwXipablGccyq6vJdZnb.htm
山西,长治,潞城区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnksfJcgZq4tMuLDQvLT1.htm
山西,长治,屯留县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0jpUXjSisDj-p35r6Dll.htm
山西,长治,平顺县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGEz38BK4pU4tMuLDQvLT1.htm
山西,临汾,曲沃县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmKpoLf0FWk8YSpIkSXQi.htm
山西,临汾,乡宁县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGWxXLvQwjcCOdBHBTXzVa.htm
山西,临汾,洪洞县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0-ooMVEh2ccyq6vJdZnb.htm
山西,运城,运城市中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZRwNwm-gg2s7CIoXi9Fjh.htm
山西,运城,万荣县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMZYibn2lGs7CIoXi9Fjh.htm
山西,晋中,晋中市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0jpUU0lPR5qqdfm.htm
山西,晋中,和顺县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYipnHeN5VYwBFNKaEMw4.htm
山西,大同,大同市中医医院,https://www.haodf.com/hospital/DE4rO-XCoLUXybapWkcw-2p57V.htm
山西,大同,大同市矿区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnksf-sfwaU0pMy6P-9em.htm
山西,忻州,繁峙县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGlGEH6uWPw68YSpIkSXQi.htm
山西,晋城,晋城市城区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnksf-sfwIpWIyvz8Kq1V.htm
山西,晋城,沁水县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGmiOnQuYPKdeozGolC54J.htm
山西,晋城,高平市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGEj1479KMG94z9ZEju-cx.htm
山西,吕梁,临县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnksfJcTKpccyq6vJdZnb.htm
山西,吕梁,文水县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGWKnWhaUCd-bvK9uwpomO.htm
山西,吕梁,汾阳市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhMCaWwnax7viZLC3b3s8R.htm
山西,朔州,平鲁区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhYjr1U2cnnIQH5Fy7BKbP.htm
山西,阳泉,阳泉市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0j2IoRinOCoXXJe.htm
山西,阳泉,平定县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luwm-q5po1Mg51SHSYhq37w.htm
山西,阳泉,盂县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXxI0Zaax5SkLd-scFHPW.htm
河北,石家庄,河北省中医院,https://www.haodf.com/hospital/DE4roiYGYZwIj5VD2kvYsPktj.htm
河北,石家庄,石家庄市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0yUIIQgjgKEL-rP.htm
河北,石家庄,元氏县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnksf-sfZapWIyvz8Kq1V.htm
河北,石家庄,晋州中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmKOmlfmw7E-sSlj.htm
河北,石家庄,新乐市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0CEYxaokFmiZLC3b3s8R.htm
河北,石家庄,赵县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYKUnJ9Z-tyrGNzFx56fU.htm
河北,石家庄,井陉县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXy2OU0lPR5qqdfm.htm
河北,石家庄,行唐县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGliXkdwsINNTs3BGmMGOc.htm
河北,邯郸,邯郸市中医院,https://www.haodf.com/hospital/DE4roiYGYZwIJq86yaYLonaQx.htm
河北,邯郸,曲周县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmJ3p3Urabz6vEQg.htm
河北,邯郸,魏县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0KXQ6VOJrTQH5Fy7BKbP.htm
河北,邯郸,大名县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRZWxENkU5VxD-uCU22Ut.htm
河北,邯郸,邯郸市永年区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRZ0j35Df0Wg66K2nYytQ.htm
河北,邯郸,临漳县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMKXH8uR8ws7CIoXi9Fjh.htm
河北,邯郸,馆陶县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYioIy4iNCewBFNKaEMw4.htm
河北,邯郸,河北省武安市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXJr568JOrYZEIRi.htm
河北,邯郸,鸡泽县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGNCnMvRjnMLPECdSRGpar.htm
河北,邯郸,磁县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0KUELvN4G7rGNzFx56fU.htm
河北,邯郸,邱县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRSLZWwsERLPECdSRGpar.htm
河北,邯郸,成安县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0KpnkdimRztMuLDQvLT1.htm
河北,保定,保定市第一中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXKnkKnnx8s59Gnn.htm
河北,保定,保定中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXKELKnnx8s59Gnn.htm
河北,保定,安国市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmKnlJ1t4xLBGs4w.htm
河北,保定,定州市中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGWGERBwsUU7rGNzFx56fU.htm
河北,保定,唐县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGXy3s1q6r4J1SHSYhq37w.htm
河北,保定,清苑区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGWJ1pIQGRZ1OdBHBTXzVa.htm
河北,保定,望都县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGEC3UnNyanpWIyvz8Kq1V.htm
河北,保定,高阳县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0KmNZLiXlk8YSpIkSXQi.htm
河北,保定,涞源县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmKIn-rVSEmiZLC3b3s8R.htm
河北,保定,安新县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhN-UmzVNuKdeozGolC54J.htm
河北,邢台,邢台市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUm-Om0h7UcoLDoWk.htm
河北,邢台,南宫市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmKUOLVXFYReozGolC54J.htm
河北,邢台,柏乡县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXKUnz8-EMMV2YMZWydg7.htm
河北,邢台,临城县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMioWKIai9Kn52sdVLS0n.htm
河北,邢台,新河县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYCIm-285elf3o2p0zvkj.htm
河北,邢台,清河县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGXj759ujOa1OdBHBTXzVa.htm
河北,邢台,宁晋县中西医结合医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGEy788K3YLJ1SHSYhq37w.htm
河北,唐山,唐山市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmJrr68JOrYZEIRi.htm
河北,唐山,滦南县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXCbEmi88QpNK6eR.htm
河北,唐山,迁安市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwMGMJamXZW0hFZqqOoERk.htm
河北,唐山,唐山市丰南区中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmiqUbnnx8s59Gnn.htm
河北,唐山,遵化市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRTzfJ6gkvEJKXY-1sBh8.htm
河北,唐山,迁西县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYCEmK26qsfJKXY-1sBh8.htm
河北,唐山,玉田县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhMimzFjBPyfJKXY-1sBh8.htm
河北,唐山,丰润区中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnksf-sDVMk8YSpIkSXQi.htm
河北,唐山,古冶区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhnksfJcgGa51SHSYhq37w.htm
河北,沧州,沧州市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmKnXztx00uSYNw1.htm
河北,沧州,黄骅市中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMhNQ4tyaIakLd-scFHPW.htm
河北,沧州,献县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUm-2nIQgjgKEL-rP.htm
河北,沧州,南皮县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwN-mXZXmSmEJKXY-1sBh8.htm
河北,沧州,泊头市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmHb13U5aNYwBFNKaEMw4.htm
河北,沧州,盐山县寿甫中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0CbnQBHUbBf3o2p0zvkj.htm
河北,沧州,华北油田中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0iaa-4SJBQ4z9ZEju-cx.htm
河北,沧州,任丘市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYCnnK2t74iUuDINgIYJg.htm
河北,沧州,青县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGmxOUWCsUqdeozGolC54J.htm
河北,沧州,东光县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGmComLBHr3fJKXY-1sBh8.htm
河北,张家口,张家口市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXKIXztx00uSYNw1.htm
河北,张家口,涿鹿县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luwmy748TpHPk8YSpIkSXQi.htm
河北,张家口,怀来县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYKOmxrtsPNTs3BGmMGOc.htm
河北,廊坊,廊坊中医院,https://www.haodf.com/hospital/DE4roiYGYZwIj1uuYe-Bqregr.htm
河北,廊坊,香河县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmKaX-cFZ0miZLC3b3s8R.htm
河北,廊坊,大城县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRGMZN-P4ZrbvK9uwpomO.htm
河北,廊坊,霸州市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGXyr71r89DU0pMy6P-9em.htm
河北,秦皇岛,秦皇岛中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmKO0ReRtJXK298J.htm
河北,秦皇岛,青龙满族自治县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGN-aIQBQbU4tMuLDQvLT1.htm
河北,秦皇岛,卢龙县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYjpIkeNFLxa9sDMfNCrT.htm
河北,秦皇岛,抚宁县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0-pORTaJ9COdBHBTXzVa.htm
河北,衡水,衡水市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGEH7tPG9OE2mqEELeHuif.htm
河北,衡水,赞皇县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGlK0L6VEgEoRNvXH4DNxe.htm
河北,衡水,故城县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGlwXirqdcToRNvXH4DNxe.htm
河北,衡水,武邑县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGmC12mRxRw4tMuLDQvLT1.htm
河北,承德,承德市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZMxW-11B4TpWIyvz8Kq1V.htm
河北,承德,滦平中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXJ2nIQgjgKEL-rP.htm
河北,承德,平泉市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmKoElfmw7E-sSlj.htm
河北,承德,围场县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMGMiUnO-8J1SHSYhq37w.htm
河南,郑州,河南中医一附院,https://www.haodf.com/hospital/DE4roiYGYZwnQrVD2kvYsPktj.htm
河南,郑州,河南省中医院,https://www.haodf.com/hospital/DE4roiYGYZwnQ1eFEgXN3cgkJ.htm
河南,郑州,郑州市中医院,https://www.haodf.com/hospital/DE4roiYGYZwICb43vTNHYjTjw.htm
河南,郑州,河南省中医药研究院附属医院,https://www.haodf.com/hospital/DE4rO-XCoLUXiOoEJefaGY-Fi8.htm
河南,郑州,登封市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmC22U0lPR5qqdfm.htm
河南,郑州,新郑市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0COWk8JOrYZEIRi.htm
河南,郑州,中牟县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0hOEx5PP-ewBFNKaEMw4.htm
河南,郑州,新密市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0KaYCUso0nj-p35r6Dll.htm
河南,郑州,荥阳市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXhpXCsTgaU0pMy6P-9em.htm
河南,郑州,管城中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXy57qsFFzCOdBHBTXzVa.htm
河南,郑州,巩义市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGYjObNxPdTqa9sDMfNCrT.htm
河南,南阳,南阳医专第二附属医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxamMVWVmvC3uh7.htm
河南,南阳,南阳市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZLGMx0kxlg51SHSYhq37w.htm
河南,南阳,新野县中医医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXx2alwqLT3UuDINgIYJg.htm
河南,南阳,镇平县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnksf-sfgXEJKXY-1sBh8.htm
河南,南阳,宛城区中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0iamjcTh7fJKXY-1sBh8.htm
河南,南阳,西峡县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luh0xUnlV0ZW0hFZqqOoERk.htm
河南,南阳,方城县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMSlGNJVFJZlXG59tZIW0.htm
河南,南阳,桐柏县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGmj33ssSG268YSpIkSXQi.htm
河南,洛阳,洛阳第一中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuZNiEMSN-nWWg66K2nYytQ.htm
河南,洛阳,洛阳市第二中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXy1r94wkiNDMHtx.htm
河南,洛阳,新安县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxaWztx00uSYNw1.htm
河南,洛阳,栾川县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGRTzDy6wlw7rGNzFx56fU.htm
河南,洛阳,孟津县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXxnX-7utxdeozGolC54J.htm
河南,洛阳,宜阳县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGY-o0ycS-txa9sDMfNCrT.htm
河南,洛阳,伊川县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGmxIWhn1WGtPECdSRGpar.htm
河南,洛阳,偃师市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGEystV-ePiewBFNKaEMw4.htm
河南,平顶山,汝州市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxoWk8JOrYZEIRi.htm
河南,平顶山,郏县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnksf-sTTaOlXG59tZIW0.htm
河南,平顶山,宝丰中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxanNTaJfDy6Cbc.htm
河南,平顶山,鲁山县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwXyUplK627Dj-p35r6Dll.htm
河南,新乡,新乡市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0CnM-bc1P6dS2aO.htm
河南,新乡,辉县市中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmxomlfmw7E-sSlj.htm
河南,新乡,延津县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0y23o0XuCVxD-uCU22Ut.htm
河南,新乡,封丘中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGXjs5sdjoXEJKXY-1sBh8.htm
河南,开封,开封市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0CnWj7Vg1MFyDkh.htm
河南,开封,通许县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luhnksf-sTSXnj-p35r6Dll.htm
河南,开封,兰考县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhMZWKboqHZbn52sdVLS0n.htm
河南,开封,开封市第二中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0JonHukqcZlXG59tZIW0.htm
河南,安阳,安阳市中医院,https://www.haodf.com/hospital/DE4roiYGYZwnHrFvoi5u5tiO7.htm
河南,安阳,滑县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUmJ1OqaOQhHsdycT.htm
河南,安阳,安阳市脉管炎医院,https://www.haodf.com/hospital/DE4rO-XCoLUmKnYHcTieBvzKOb.htm
河南,安阳,内黄县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmxOn-5VKO7rGNzFx56fU.htm
河南,安阳,林州市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmyUoYyevlj7CIoXi9Fjh.htm
河南,焦作,焦作市中医院,https://www.haodf.com/hospital/DE4rO-XCoLU0Cn0Q4wkiNDMHtx.htm
河南,焦作,武陟县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMKEzdDah2Bf3o2p0zvkj.htm
河南,焦作,博爱县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuG0xpn-tKzh7rGNzFx56fU.htm
河南,焦作,孟州市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuhlJa0jcgGqBf3o2p0zvkj.htm
河南,信阳,罗山县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXJUbbnnx8s59Gnn.htm
河南,信阳,固始县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmQ948g1NCewBFNKaEMw4.htm
河南,信阳,淮滨县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGNioNhppkgqa9sDMfNCrT.htm
河南,信阳,信阳市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9Luw0JOpMS3Rw94z9ZEju-cx.htm
河南,信阳,信阳市第二中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGMCYQdVaDapWIyvz8Kq1V.htm
河南,信阳,息县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuGmQq44eNcFEJKXY-1sBh8.htm
河南,商丘,柘城县中医院,https://www.haodf.com/hospital/DE4rO-XCoLUXHqUrbc1P6dS2aO.htm
河南,商丘,睢县中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwmjUU0jZj6-bvK9uwpomO.htm
河南,商丘,商丘市中医院,https://www.haodf.com/hospital/DE4r0Fy0C9LuwWKILF-VVQiUuDINgIYJg.htm
